[(456, 617), (417, 44), (353, 630), (242, 285), (397, 184), (166, 757), (48, 668), (339, 248), (126, 635), (169, 238), (158, 592), (368, 401), (336, 753), (237, 150), (155, 322), (517, 847), (339, 588), (124, 51), (564, 378), (82, 481), (511, 472), (167, 490), (376, 496), (339, 162), (450, 82), (383, 290), (342, 518), (480, 756), (237, 497), (104, 446), (438, 331)]
[(456, 617), (417, 44), (353, 630), (242, 285), (397, 184), (166, 757), (48, 668), (339, 248), (126, 635), (169, 238), (158, 592), (368, 401), (336, 753), (237, 150), (155, 322), (517, 847), (339, 588), (124, 51), (564, 378), (82, 481), (511, 472), (167, 490), (376, 496), (339, 162), (450, 82), (383, 290), (444, 505), (480, 756), (237, 497), (104, 446), (438, 331)]
[(456, 617), (417, 44), (353, 630), (242, 285), (397, 184), (166, 757), (48, 668), (339, 248), (126, 635), (169, 238), (158, 592), (368, 401), (336, 753), (237, 150), (155, 322), (517, 847), (339, 588), (124, 51), (564, 378), (82, 481), (511, 472), (167, 490), (376, 496), (339, 162), (428, 111), (383, 290), (444, 505), (480, 756), (237, 497), (104, 446), (438, 331)]
[(456, 617), (417, 44), (353, 630), (242, 285), (397, 184), (166, 757), (48, 668), (339, 248), (126, 635), (169, 238), (158, 592), (368, 401), (336, 753), (237, 150), (155, 322), (517, 847), (389, 685), (124, 51), (564, 378), (82, 481), (511, 472), (167, 490), (376, 496), (339, 162), (428, 111), (383, 290), (444, 505), (480, 756), (237, 497), (104, 446), (438, 331)]
[(456, 617), (417, 44), (353, 630), (242, 285), (397, 184), (166, 757), (48, 668), (339, 248), (126, 635), (169, 238), (158, 592), (368, 401), (336, 753), (237, 150), (155, 322), (517, 847), (389, 685), (124, 51), (564, 378), (82, 481), (511, 472), (167, 490), (376, 496), (339, 162), (457, 133), (383, 290), (444, 505), (480, 756), (237, 497), (104, 446), (438, 331)]
[(234, 186), (172, 493), (251, 696), (427, 128), (97, 485), (32, 512), (527, 845), (316, 486), (414, 466), (294, 231), (472, 323), (126, 583), (325, 36), (329, 788), (445, 567), (20, 698), (359, 443), (132, 328), (113, 749), (206, 58), (236, 597), (226, 430), (393, 184), (425, 364), (465, 751), (551, 471), (129, 263), (206, 741), (178, 251), (563, 763), (286, 310)]
[(234, 186), (172, 493), (251, 696), (427, 128), (97, 485), (32, 512), (527, 845), (316, 486), (414, 466), (294, 231), (472, 323), (126, 583), (325, 36), (329, 788), (445, 567), (20, 698), (358, 415), (132, 328), (113, 749), (206, 58), (236, 597), (226, 430), (393, 184), (425, 364), (465, 751), (551, 471), (129, 263), (206, 741), (178, 251), (563, 763), (286, 310)]
[(234, 186), (172, 493), (251, 696), (427, 128), (97, 485), (32, 512), (527, 845), (316, 486), (414, 466), (294, 231), (472, 323), (126, 583), (325, 36), (329, 788), (445, 567), (20, 698), (358, 415), (132, 328), (113, 749), (206, 58), (236, 597), (226, 430), (393, 184), (425, 364), (465, 751), (551, 471), (129, 263), (206, 741), (178, 251), (534, 762), (286, 310)]
[(234, 186), (172, 493), (251, 696), (427, 128), (97, 485), (32, 512), (527, 845), (316, 486), (414, 466), (294, 231), (472, 323), (126, 583), (325, 36), (329, 788), (445, 567), (20, 698), (358, 415), (132, 328), (113, 749), (206, 58), (236, 597), (226, 430), (393, 184), (425, 364), (465, 751), (551, 471), (129, 263), (206, 741), (178, 251), (534, 765), (286, 310)]
[(456, 617), (417, 44), (353, 630), (242, 285), (349, 79), (166, 757), (48, 668), (339, 248), (126, 635), (169, 238), (158, 592), (368, 401), (336, 753), (237, 150), (155, 322), (517, 847), (389, 685), (124, 51), (564, 378), (82, 481), (511, 472), (167, 490), (376, 496), (339, 162), (447, 147), (271, 338), (444, 505), (480, 756), (237, 497), (104, 446), (438, 331)]
[(234, 186), (172, 493), (251, 696), (427, 128), (97, 485), (32, 512), (527, 845), (316, 486), (414, 466), (294, 231), (472, 323), (126, 583), (325, 36), (329, 788), (445, 567), (20, 698), (358, 415), (132, 328), (113, 749), (206, 58), (236, 597), (226, 430), (393, 184), (425, 364), (465, 751), (551, 471), (129, 263), (200, 760), (178, 251), (446, 689), (286, 310)]
[(456, 617), (417, 44), (353, 630), (251, 256), (349, 79), (166, 757), (48, 668), (339, 248), (126, 635), (169, 238), (158, 592), (368, 401), (336, 753), (237, 150), (155, 322), (517, 847), (389, 685), (124, 51), (564, 378), (82, 481), (511, 472), (167, 490), (376, 496), (339, 162), (447, 147), (271, 338), (444, 505), (480, 756), (237, 497), (104, 446), (438, 331)]
