0,0.61826842284872
1,0.6210558313331096
2,0.6237342670578215
3,0.6237342670578215
4,0.6240798254141682
5,0.6389574748143878
6,0.6497830581771151
7,0.6556044977072705
8,0.6557220735795544
9,0.6557220735795544
10,0.6557220735795544
11,0.6557220735795544
12,0.6557220735795544
13,0.6557220735795544
14,0.6557220735795544
15,0.6557220735795544
16,0.6560891397174164
17,0.6560891397174164
18,0.6560891397174164
19,0.6560891397174164
20,0.657039783660395
21,0.657039783660395
22,0.657039783660395
23,0.657039783660395
24,0.657039783660395
25,0.6577136941478761
26,0.660211464507859
27,0.6805334503356648
28,0.6926036173220804
29,0.6959789051678897
30,0.7156642606628412
31,0.7175684162530004
32,0.7209609103240219
33,0.7209609103240219
34,0.7291037564057342
35,0.7291037564057342
36,0.7291037564057342
37,0.7291037564057342
38,0.7291037564057342
39,0.7291037564057342
40,0.7291037564057342
41,0.7291037564057342
42,0.7291037564057342
43,0.7291037564057342
44,0.7291037564057342
