[(113, 561), (320, 678), (132, 186), (474, 308), (234, 584), (313, 71), (226, 168), (17, 699), (342, 439), (375, 372), (448, 150), (346, 305), (183, 659), (411, 27), (71, 243), (280, 736), (337, 179), (253, 459), (156, 431), (86, 445), (47, 535), (400, 266), (269, 112), (233, 280), (448, 755), (260, 358), (107, 688), (157, 356), (449, 417), (424, 591), (565, 347)]
[(113, 561), (320, 678), (132, 186), (474, 308), (234, 584), (313, 71), (226, 168), (17, 699), (342, 439), (375, 372), (448, 150), (346, 305), (183, 659), (411, 27), (71, 243), (280, 736), (337, 179), (253, 459), (156, 431), (86, 445), (47, 535), (400, 266), (250, 110), (233, 280), (448, 755), (260, 358), (107, 688), (157, 356), (449, 417), (424, 591), (565, 347)]
[(113, 561), (320, 678), (132, 186), (474, 308), (234, 584), (313, 71), (226, 168), (17, 699), (342, 439), (401, 373), (448, 150), (346, 305), (183, 659), (411, 27), (71, 243), (280, 736), (337, 179), (253, 459), (156, 431), (86, 445), (47, 535), (400, 266), (250, 110), (233, 280), (448, 755), (260, 358), (107, 688), (157, 356), (449, 417), (424, 591), (565, 347)]
[(113, 561), (320, 678), (132, 186), (474, 308), (234, 584), (313, 71), (226, 168), (17, 699), (342, 439), (351, 375), (448, 150), (346, 305), (183, 659), (411, 27), (71, 243), (280, 736), (337, 179), (253, 459), (156, 431), (86, 445), (47, 535), (400, 266), (250, 110), (233, 280), (448, 755), (260, 358), (107, 688), (157, 356), (449, 417), (424, 591), (565, 347)]
[(113, 561), (320, 678), (132, 186), (474, 308), (234, 584), (313, 71), (226, 168), (17, 699), (342, 439), (419, 336), (448, 150), (346, 305), (183, 659), (411, 27), (71, 243), (280, 736), (337, 179), (253, 459), (156, 431), (86, 445), (47, 535), (400, 266), (250, 110), (233, 280), (448, 755), (260, 358), (107, 688), (157, 356), (449, 417), (424, 591), (565, 347)]
[(16, 648), (271, 221), (459, 778), (207, 119), (292, 83), (131, 636), (331, 606), (178, 57), (77, 716), (90, 507), (235, 391), (419, 51), (505, 416), (308, 333), (251, 560), (337, 435), (362, 120), (449, 460), (274, 472), (230, 747), (142, 426), (144, 325), (502, 825), (434, 377), (383, 185), (376, 789), (373, 563), (183, 524), (44, 299), (261, 691), (442, 594)]
[(16, 648), (271, 221), (459, 778), (207, 119), (292, 83), (131, 636), (331, 606), (178, 57), (77, 716), (90, 507), (235, 391), (419, 51), (505, 416), (308, 333), (251, 560), (337, 435), (351, 71), (449, 460), (274, 472), (230, 747), (142, 426), (144, 325), (502, 825), (434, 377), (383, 185), (376, 789), (373, 563), (183, 524), (44, 299), (261, 691), (442, 594)]
[(16, 648), (271, 221), (459, 778), (207, 119), (292, 83), (131, 636), (331, 606), (178, 57), (77, 716), (90, 507), (235, 391), (419, 51), (505, 416), (308, 333), (251, 560), (337, 435), (444, 133), (449, 460), (274, 472), (230, 747), (142, 426), (144, 325), (502, 825), (434, 377), (383, 185), (376, 789), (373, 563), (183, 524), (44, 299), (261, 691), (442, 594)]
[(16, 648), (271, 221), (459, 778), (207, 119), (292, 83), (131, 636), (331, 606), (178, 57), (77, 716), (90, 507), (235, 391), (419, 51), (505, 416), (308, 333), (251, 560), (337, 435), (393, 109), (449, 460), (274, 472), (230, 747), (142, 426), (144, 325), (502, 825), (434, 377), (383, 185), (376, 789), (373, 563), (183, 524), (44, 299), (261, 691), (442, 594)]
[(16, 648), (271, 221), (459, 778), (207, 119), (292, 83), (131, 636), (401, 645), (178, 57), (77, 716), (90, 507), (235, 391), (419, 51), (505, 416), (308, 333), (251, 560), (337, 435), (393, 109), (449, 460), (274, 472), (230, 747), (142, 426), (144, 325), (502, 825), (434, 377), (383, 185), (376, 789), (373, 563), (183, 524), (44, 299), (261, 691), (442, 594)]
