[(407, 181), (87, 512), (520, 765), (230, 605), (326, 353), (282, 127), (262, 493), (164, 284), (337, 715), (129, 33), (438, 126), (82, 348), (453, 274), (395, 756), (413, 440), (192, 666), (566, 362), (198, 180), (470, 349), (522, 437), (252, 668), (26, 545), (130, 313), (199, 47), (100, 208), (321, 213), (354, 527), (142, 425), (317, 415), (149, 739), (332, 101)]
[(407, 181), (87, 512), (520, 765), (230, 605), (326, 353), (282, 127), (262, 493), (164, 284), (337, 715), (129, 33), (438, 126), (82, 348), (453, 274), (395, 756), (413, 440), (192, 666), (566, 362), (198, 180), (470, 349), (522, 437), (252, 668), (26, 545), (219, 240), (199, 47), (100, 208), (321, 213), (354, 527), (142, 425), (317, 415), (149, 739), (332, 101)]
[(407, 181), (87, 512), (520, 765), (230, 605), (326, 353), (282, 127), (262, 493), (164, 284), (337, 715), (125, 108), (438, 126), (82, 348), (453, 274), (395, 756), (413, 440), (192, 666), (566, 362), (198, 180), (470, 349), (522, 437), (252, 668), (26, 545), (219, 240), (199, 47), (100, 208), (321, 213), (354, 527), (142, 425), (317, 415), (149, 739), (332, 101)]
[(407, 181), (87, 512), (520, 765), (230, 605), (326, 353), (282, 127), (262, 493), (164, 284), (337, 715), (125, 108), (438, 126), (82, 348), (453, 274), (395, 756), (413, 440), (192, 666), (566, 362), (198, 180), (470, 349), (522, 437), (251, 758), (26, 545), (219, 240), (199, 47), (100, 208), (321, 213), (354, 527), (142, 425), (317, 415), (149, 739), (332, 101)]
[(407, 181), (87, 512), (520, 765), (230, 605), (326, 353), (282, 127), (262, 493), (164, 284), (337, 715), (125, 108), (438, 126), (82, 348), (453, 274), (395, 756), (413, 440), (192, 666), (566, 362), (198, 180), (470, 349), (522, 437), (251, 758), (26, 545), (239, 315), (199, 47), (100, 208), (321, 213), (354, 527), (142, 425), (317, 415), (149, 739), (332, 101)]
[(407, 181), (87, 512), (520, 765), (230, 605), (326, 353), (282, 127), (262, 493), (164, 284), (337, 715), (125, 108), (432, 18), (82, 348), (453, 274), (395, 756), (413, 440), (192, 666), (566, 362), (198, 180), (470, 349), (522, 437), (251, 758), (26, 545), (239, 315), (199, 47), (100, 208), (321, 213), (354, 527), (142, 425), (317, 415), (149, 739), (332, 101)]
[(407, 181), (87, 512), (520, 765), (230, 605), (326, 353), (282, 127), (262, 493), (164, 284), (337, 715), (125, 108), (432, 18), (82, 348), (453, 274), (395, 756), (413, 440), (192, 666), (566, 362), (198, 180), (470, 349), (522, 437), (251, 758), (26, 545), (239, 315), (199, 47), (100, 208), (321, 213), (354, 527), (142, 425), (341, 451), (149, 739), (332, 101)]
[(407, 181), (87, 512), (520, 765), (230, 605), (326, 353), (282, 127), (262, 493), (164, 284), (337, 715), (125, 108), (432, 18), (82, 348), (453, 274), (395, 756), (413, 440), (192, 666), (566, 362), (198, 180), (470, 349), (522, 437), (251, 758), (26, 545), (239, 315), (199, 47), (100, 208), (321, 213), (354, 527), (142, 425), (252, 419), (149, 739), (332, 101)]
[(407, 181), (87, 512), (520, 765), (230, 605), (326, 353), (371, 50), (262, 493), (164, 284), (337, 715), (125, 108), (432, 18), (82, 348), (453, 274), (395, 756), (413, 440), (192, 666), (566, 362), (198, 180), (470, 349), (522, 437), (251, 758), (26, 545), (239, 315), (199, 47), (100, 208), (321, 213), (354, 527), (142, 425), (252, 419), (149, 739), (332, 101)]
[(407, 181), (87, 512), (520, 765), (230, 605), (326, 353), (371, 50), (262, 493), (164, 284), (337, 715), (125, 108), (431, 102), (82, 348), (453, 274), (395, 756), (413, 440), (192, 666), (566, 362), (198, 180), (470, 349), (522, 437), (251, 758), (26, 545), (239, 315), (199, 47), (100, 208), (321, 213), (354, 527), (142, 425), (252, 419), (149, 739), (332, 101)]
