[(483, 772), (145, 594), (350, 689), (174, 211), (375, 519), (76, 713), (38, 561), (290, 747), (375, 322), (402, 245), (448, 545), (194, 734), (488, 307), (130, 343), (165, 45), (247, 625), (285, 241), (72, 656), (399, 142), (328, 292), (523, 812), (333, 129), (309, 63), (427, 46), (482, 407), (109, 463), (97, 262), (132, 137), (231, 375), (283, 187), (423, 607)]
[(483, 772), (145, 594), (350, 689), (174, 211), (375, 519), (76, 713), (38, 561), (290, 747), (375, 322), (402, 245), (448, 545), (194, 734), (488, 307), (130, 343), (165, 45), (247, 625), (285, 241), (72, 656), (399, 142), (328, 292), (523, 812), (222, 152), (309, 63), (427, 46), (482, 407), (109, 463), (97, 262), (132, 137), (231, 375), (283, 187), (423, 607)]
[(483, 772), (145, 594), (350, 689), (174, 211), (375, 519), (76, 713), (38, 561), (290, 747), (375, 322), (402, 245), (448, 545), (194, 734), (488, 307), (130, 343), (165, 45), (247, 625), (285, 241), (72, 656), (399, 142), (292, 379), (523, 812), (222, 152), (309, 63), (427, 46), (482, 407), (109, 463), (97, 262), (132, 137), (231, 375), (283, 187), (423, 607)]
[(483, 772), (145, 594), (350, 689), (174, 211), (375, 519), (76, 713), (38, 561), (290, 747), (375, 322), (402, 245), (457, 494), (194, 734), (488, 307), (130, 343), (165, 45), (247, 625), (285, 241), (72, 656), (399, 142), (292, 379), (523, 812), (222, 152), (309, 63), (427, 46), (482, 407), (109, 463), (97, 262), (132, 137), (231, 375), (283, 187), (423, 607)]
[(483, 772), (145, 594), (350, 689), (174, 211), (375, 519), (76, 713), (38, 561), (290, 747), (375, 322), (402, 245), (457, 494), (194, 734), (488, 307), (130, 343), (165, 45), (247, 625), (285, 241), (72, 656), (399, 142), (292, 379), (523, 812), (222, 152), (309, 63), (427, 46), (482, 407), (109, 463), (97, 262), (132, 137), (231, 375), (293, 129), (423, 607)]
[(483, 772), (145, 594), (350, 689), (174, 211), (375, 519), (76, 713), (38, 561), (290, 747), (375, 322), (402, 245), (457, 494), (194, 734), (488, 307), (130, 343), (165, 45), (247, 625), (285, 241), (72, 656), (399, 142), (292, 379), (523, 812), (222, 152), (309, 63), (427, 46), (482, 407), (109, 463), (97, 262), (124, 166), (231, 375), (293, 129), (423, 607)]
[(483, 772), (145, 594), (350, 689), (174, 211), (375, 519), (76, 713), (38, 561), (290, 747), (375, 322), (402, 245), (457, 494), (194, 734), (488, 307), (130, 343), (165, 45), (247, 625), (285, 241), (72, 656), (399, 142), (292, 379), (523, 812), (222, 152), (309, 63), (427, 46), (482, 407), (109, 463), (97, 262), (131, 136), (231, 375), (293, 129), (423, 607)]
[(184, 188), (195, 298), (530, 372), (159, 394), (374, 426), (227, 86), (431, 814), (411, 565), (406, 311), (338, 608), (374, 483), (291, 415), (189, 734), (429, 671), (404, 245), (317, 834), (117, 107), (281, 757), (75, 258), (517, 794), (56, 601), (409, 105), (478, 419), (410, 32), (52, 373), (289, 83), (149, 481), (59, 521), (28, 714), (232, 574), (287, 180)]
[(184, 188), (195, 298), (530, 372), (159, 394), (374, 426), (227, 86), (431, 814), (411, 565), (406, 311), (338, 608), (374, 483), (291, 415), (189, 734), (429, 671), (404, 245), (366, 841), (117, 107), (281, 757), (75, 258), (517, 794), (56, 601), (409, 105), (478, 419), (410, 32), (52, 373), (289, 83), (149, 481), (59, 521), (28, 714), (232, 574), (287, 180)]
[(184, 188), (195, 298), (530, 372), (159, 394), (319, 361), (227, 86), (431, 814), (411, 565), (406, 311), (338, 608), (374, 483), (291, 415), (189, 734), (429, 671), (404, 245), (366, 841), (117, 107), (281, 757), (75, 258), (517, 794), (56, 601), (409, 105), (478, 419), (410, 32), (52, 373), (289, 83), (149, 481), (59, 521), (28, 714), (232, 574), (287, 180)]
