[(60, 242), (218, 142), (321, 486), (102, 732), (425, 520), (516, 439), (105, 662), (393, 254), (158, 110), (476, 791), (568, 346), (182, 461), (236, 221), (300, 196), (205, 726), (302, 753), (113, 429), (239, 311), (252, 597), (379, 610), (80, 607), (461, 397), (376, 115), (369, 334), (98, 282), (363, 844), (35, 321), (222, 646), (390, 782), (454, 165), (175, 226)]
[(60, 242), (218, 142), (321, 486), (102, 732), (425, 520), (516, 439), (105, 662), (393, 254), (158, 110), (476, 791), (568, 346), (182, 461), (165, 317), (300, 196), (205, 726), (302, 753), (113, 429), (239, 311), (252, 597), (379, 610), (80, 607), (461, 397), (376, 115), (369, 334), (98, 282), (363, 844), (35, 321), (222, 646), (390, 782), (454, 165), (175, 226)]
[(60, 242), (218, 142), (321, 486), (102, 732), (425, 520), (516, 439), (105, 662), (393, 254), (158, 110), (476, 791), (568, 346), (182, 461), (165, 317), (300, 196), (205, 726), (302, 753), (113, 429), (239, 311), (252, 597), (379, 610), (80, 607), (461, 397), (376, 115), (369, 334), (92, 371), (363, 844), (35, 321), (222, 646), (390, 782), (454, 165), (175, 226)]
[(60, 242), (218, 142), (321, 486), (102, 732), (425, 520), (516, 439), (105, 662), (393, 254), (158, 110), (476, 791), (568, 346), (182, 461), (165, 317), (300, 196), (205, 726), (302, 753), (113, 429), (239, 311), (252, 597), (379, 610), (80, 607), (461, 397), (376, 115), (369, 334), (37, 410), (363, 844), (35, 321), (222, 646), (390, 782), (454, 165), (175, 226)]
[(60, 242), (218, 142), (321, 486), (102, 732), (425, 520), (516, 439), (105, 662), (393, 254), (158, 110), (476, 791), (568, 346), (182, 461), (165, 317), (300, 196), (205, 726), (302, 753), (113, 429), (239, 311), (252, 597), (379, 610), (80, 607), (461, 397), (376, 115), (369, 334), (37, 410), (326, 816), (35, 321), (222, 646), (390, 782), (454, 165), (175, 226)]
[(60, 242), (218, 142), (321, 486), (102, 732), (425, 520), (516, 439), (105, 662), (393, 254), (158, 110), (476, 791), (568, 346), (182, 461), (165, 317), (300, 196), (205, 726), (302, 753), (113, 429), (239, 311), (252, 597), (379, 610), (80, 607), (461, 397), (376, 115), (369, 334), (37, 410), (320, 841), (35, 321), (222, 646), (390, 782), (454, 165), (175, 226)]
[(60, 242), (218, 142), (321, 486), (102, 732), (425, 520), (516, 439), (105, 662), (393, 254), (158, 110), (476, 791), (568, 346), (182, 461), (165, 317), (300, 196), (205, 726), (302, 753), (113, 429), (239, 311), (252, 597), (379, 610), (80, 607), (461, 397), (376, 115), (369, 334), (37, 410), (329, 820), (35, 321), (222, 646), (390, 782), (454, 165), (175, 226)]
[(60, 242), (218, 142), (321, 486), (102, 732), (425, 520), (516, 439), (105, 662), (393, 254), (158, 110), (476, 791), (568, 346), (182, 461), (165, 317), (300, 196), (205, 726), (302, 753), (113, 429), (239, 311), (252, 597), (379, 610), (80, 607), (461, 397), (376, 115), (369, 334), (37, 410), (322, 810), (35, 321), (222, 646), (390, 782), (454, 165), (175, 226)]
[(60, 242), (218, 142), (321, 486), (102, 732), (425, 520), (516, 439), (105, 662), (393, 254), (158, 110), (476, 791), (568, 346), (182, 461), (165, 317), (300, 196), (205, 726), (302, 753), (113, 429), (239, 311), (252, 597), (379, 610), (80, 607), (461, 397), (376, 115), (369, 334), (37, 410), (362, 836), (35, 321), (222, 646), (390, 782), (454, 165), (175, 226)]
[(212, 394), (152, 42), (437, 308), (546, 814), (368, 45), (440, 771), (397, 402), (253, 274), (388, 718), (160, 502), (128, 636), (196, 323), (349, 295), (398, 584), (544, 348), (117, 274), (400, 822), (318, 594), (362, 175), (295, 728), (144, 708), (162, 584), (21, 257), (186, 169), (253, 663), (444, 73), (177, 763), (230, 43), (268, 486), (249, 130), (86, 441)]
